thinness_combined,log_gdp,log_population,gdp_expenditure,schooling,dum_Developing,dum_Developed,lifeexpectancy,gdp,totalexpenditure,avg_bmi
6.0,8.907745540893803,12.171351792801785,,12.6,True,False,66.0,7388.984144,,36.3
6.05,9.179072989965162,14.44449941177027,33341.04372656,12.6,True,False,65.5,9692.163874,3.44,35.8
6.15,9.177790629814856,14.412846483202523,38525.377120100005,12.5,True,False,64.6,9679.742995,3.98,35.2
6.25,9.187499613569914,14.37901420693541,30593.187062099998,12.5,True,False,63.5,9774.18117,3.13,34.6
6.35,7.447882856472935,12.041852269392642,5354.624496,12.5,True,False,62.8,1716.2258,3.12,34.1
6.45,9.077278969003505,9.706316282491837,29851.52661216,12.5,True,False,62.3,8754.113376,3.41,33.5
6.6,6.638125584078418,14.277200978041543,2619.3614489,12.4,True,False,61.7,763.66223,3.43,33.0
6.699999999999999,5.269272622156112,14.244959735022112,493.45748399999997,12.4,True,False,61.6,194.2746,2.54,32.4
6.85,9.030354139388706,14.21374492045931,23889.056934599997,12.4,True,False,61.6,8352.81711,2.86,31.9
7.0,6.589995156636413,14.183511915223225,2095.9987536,12.4,True,False,61.4,727.777345,2.88,31.4
7.15,8.8160071658959,11.871480640165796,18605.97129648,12.4,True,False,65.0,6741.293948,2.76,3.8
7.300000000000001,8.645688025647413,11.823530292054432,18534.98341936,12.3,True,False,59.7,5685.577736,3.26,3.3
7.45,8.495380245502984,14.09929454273462,17024.5643064,12.3,True,False,59.7,4892.11618,3.48,29.8
7.6,6.0223639794295165,11.771042260159502,1328.4197262,12.3,True,False,59.7,412.55271,3.22,29.2
7.75,8.288069009228442,14.04841353082052,12842.9608501,12.3,True,False,59.8,3976.14887,3.23,28.7
7.9,8.322750533182587,14.02343650667342,11896.589427699999,12.2,True,False,61.0,4116.46693,2.89,28.1
7.25,,,,8.9,True,False,61.1,,,27.3
7.4,,,,8.9,True,False,68.0,,7.34,26.7
7.55,,,,8.9,True,False,66.0,,6.49,26.0
7.75,,,,8.8,True,False,62.0,,6.12,25.4
7.95,,,,8.7,True,False,59.8,,6.24,24.8
8.149999999999999,,,,8.8,True,False,59.3,,5.75,24.1
8.350000000000001,,,,8.9,True,False,59.0,,5.85,23.5
8.55,,,,8.6,True,False,58.7,,5.95,22.8
8.75,,,,8.4,True,False,58.5,,5.76,22.2
8.95,,,,8.1,True,False,58.2,,5.52,21.5
9.149999999999999,,,,7.8,True,False,57.7,,4.97,2.9
9.350000000000001,,,,7.6,True,False,57.3,,4.35,2.3
9.6,,,,7.3,True,False,57.0,,4.22,19.7
9.8,,,,7.0,True,False,56.6,,3.75,19.1
1.0,,,,6.8,True,False,56.3,,3.71,18.5
1.2,,,,6.5,True,False,55.9,,3.61,18.0
2.75,8.233409940671926,10.52328416634614,,13.9,True,False,74.4,3764.64912,,56.2
2.75,8.396077546280566,8.223358899479258,32868.05865,13.5,True,False,74.5,4429.6575,7.42,55.3
2.75,8.360393606301747,8.236420527265391,30989.23221325,13.5,True,False,74.5,4274.376857,7.25,54.4
2.7,8.329143864219425,8.249313746260636,35504.38882975,13.4,True,False,74.2,4142.869175,8.57,53.6
2.7,8.222991837218082,8.262300941787448,34946.43012980001,13.3,True,False,73.9,3725.63221,9.38,52.8
2.7,7.9944560193334215,8.275376374836407,4446.71601,13.3,True,False,73.8,2964.47734,1.5,52.0
2.7,5.622530885468649,8.288534459413917,329.14032927999995,12.8,True,False,73.2,276.588512,1.19,51.3
2.7,8.063046879702224,3.7612001156935624,28542.792408999998,13.1,True,False,73.9,3174.9491,8.99,5.5
2.8,7.8208925559396905,6.1779441140506,20360.6921326,12.5,True,False,74.4,2492.12878,8.17,49.9
2.8,7.535128060355083,8.327484416188264,15711.8201024,12.6,True,False,73.9,1872.68416,8.39,49.2
2.8499999999999996,5.0341904144591165,6.037870919922137,1320.7468059999999,12.2,True,False,73.9,153.57521,8.6,48.6
2.9,4.847074472998273,8.353497098745448,1086.44245484,12.0,True,False,72.3,127.367228,8.53,48.1
2.95,6.833228125137891,6.066108090103747,7880.2674723,11.8,True,False,72.7,928.18227,8.49,47.5
2.95,6.658504625580676,8.379539026117442,6796.233655320001,11.8,True,False,71.7,779.3845935,8.72,47.0
3.05,6.59847379911113,10.688849217083884,5739.6777904400005,11.7,True,False,73.0,733.974142,7.82,46.5
3.1,6.53958264780873,10.696095378697706,4802.46411434,11.4,True,False,71.8,691.997711,6.94,46.0
1.1,10.625632251148085,18.21840066635147,,17.1,False,True,81.0,41176.88158,,62.3
1.1,8.474839374254516,11.40561861198172,54156.977544,17.0,False,True,89.0,4792.65288,11.3,61.9
1.1,8.44546331274002,13.669981769248933,51937.651558800004,16.9,False,True,86.0,4653.91143,11.16,61.4
1.1,8.40408023867729,15.946811714891727,8885.8453309,16.9,False,True,86.0,4465.24891,1.99,6.9
1.1,8.45133710079842,15.928747424844627,9034.962962799998,16.8,False,True,85.0,4681.32796,1.93,6.4
1.1,10.640306030335232,15.916920639461322,470087.5152375,16.7,False,True,81.0,41785.55691,11.25,59.9
1.1,10.639042010391325,13.616128698263052,475753.6065,16.7,False,True,80.0,41732.7725,11.4,59.5
1.1,10.729836034496483,13.61851831092979,63521.8856648,16.6,False,True,79.9,45699.19832,1.39,59.0
1.1,10.641006079607536,18.22547297947333,49341.486538,16.6,False,True,79.8,41814.8191,1.18,58.5
1.1,10.503638363167902,18.22681016519934,48840.14890880001,16.5,False,True,79.6,36447.87232,1.34,58.0
1.1,10.454397820006063,18.227938140175787,52738.876384,16.4,False,True,79.2,34696.6292,1.52,57.6
1.1,10.438984353540803,15.925920829800093,46807.329991000006,16.4,False,True,79.1,34165.9343,1.37,57.1
1.1,8.119682011784416,18.22872302007064,5443.122483,16.3,False,True,78.5,3359.95215,1.62,56.6
1.15,7.834061468301549,18.228169387034765,3535.23023,16.3,False,True,78.4,2525.16445,1.4,56.1
1.15,10.072695031557437,18.226488103840698,27240.414423499995,16.2,False,True,78.3,23687.31689,1.15,55.6
1.2,10.074021014447595,15.922221633022692,26090.62137,16.2,False,True,78.0,23718.7467,1.1,55.1
6.15,7.216058724348764,17.132703709362712,,11.4,True,False,62.4,1361.11395,,28.6
6.35,7.266986512925731,17.1099599062554,5098.73147708,11.7,True,False,62.1,1432.227943,3.56,28.0
6.5,7.50356098139749,17.08683654578946,8401.09933511,11.5,True,False,61.9,1814.492297,4.63,27.3
6.65,7.396226208096578,14.760718721397218,7806.848338000001,11.2,True,False,61.6,1629.8222,4.79,26.7
6.85,7.361996997517088,17.039246393823785,7575.647320929999,10.9,True,False,61.2,1574.978653,4.81,26.1
7.05,7.179822753138736,14.71209397000035,6996.5607881000005,10.5,True,False,69.0,1312.67557,5.33,25.5
7.25,5.229853176712881,14.688405569458702,965.5770146,10.4,True,False,66.0,186.76538,5.17,24.9
7.45,7.110218898921457,14.661320454739629,5938.415368999999,9.8,True,False,63.0,1224.41554,4.85,24.2
7.65,2.979944195162046,12.333638781335779,104.3396054,9.1,True,False,59.9,19.686718,5.3,23.6
7.9,6.827558991190778,16.911695448118508,4282.419178128,8.7,True,False,59.4,922.9351677,4.64,23.0
8.1,6.210946189811475,12.280386667882667,2246.75749694,8.1,True,False,58.9,498.172394,4.51,22.4
8.350000000000001,6.047829849476492,14.909624745325944,1675.846810044,7.7,True,False,58.3,423.1936389,3.96,21.8
8.55,5.922332970555499,14.71028424977616,1164.6384475440002,7.9,True,False,57.9,373.2815537,3.12,21.2
8.8,3.675907506019902,16.80746179239043,146.0925501,7.6,True,False,57.6,39.484473,3.7,2.7
9.0,5.6118852423816765,14.479313888178861,974.2284138080001,8.0,True,False,57.4,273.6596668,3.56,2.1
9.2,5.5725815753689085,16.756721279277524,789.3374037000001,7.7,True,False,57.2,263.1124679,3.0,19.5
0.75,5.2353238379612534,12.116601883093566,,17.2,True,False,81.0,187.78991,,66.5
0.75,9.98385859245658,14.453363292299132,190729.27896000003,17.2,True,False,88.0,21673.7817,8.8,66.0
0.75,9.993091459763201,14.491110176655631,202560.82857,17.1,True,False,86.0,21874.8195,9.26,65.4
0.75,10.009768331471781,11.648426167231012,205522.38103319998,16.8,True,False,84.0,22242.68193,9.24,64.9
0.75,10.162627143713454,13.92427437581383,253202.18778809998,16.7,True,False,85.0,25916.29353,9.77,64.3
0.75,10.200541532893704,16.224376433041076,247105.02743639998,16.4,True,False,83.0,26917.75898,9.18,63.7
0.75,7.996981321004997,11.623724166852167,29006.45648,16.2,True,False,80.0,2971.973,9.76,63.1
0.75,10.373406243799735,13.97919365955068,312293.473296,15.9,True,False,79.9,31997.2821,9.76,62.4
0.75,10.269079048211989,13.953943791910266,271265.1410476,16.4,True,False,79.4,28827.32636,9.41,61.8
0.75,7.816480589085299,11.629481080988564,23174.013945400002,16.3,True,False,79.7,2481.15781,9.34,61.2
0.75,10.02356731491756,14.502294536225623,211084.24652639998,15.6,True,False,79.3,22551.73574,9.36,6.5
0.8,9.996756969581762,14.48597287156303,182227.73670000004,15.3,True,False,79.2,21955.149,8.3,59.9
0.8,9.824313298189479,9.867186572809796,159091.95011009998,15.2,True,False,79.1,18477.57841,8.61,59.2
0.8,7.2522760320813235,9.863810735383229,12306.652760800001,14.6,True,False,79.0,1411.31339,8.72,58.6
0.8500000000000001,9.436533574772556,14.437232625820965,106198.37469010001,14.2,True,False,78.7,12538.17883,8.47,58.0
0.8500000000000001,7.125245866360904,9.830271490204868,9446.448348,13.9,True,False,78.2,1242.95373,7.6,57.4
3.8,9.128283192549558,,,15.8,True,False,73.6,9212.192824,,48.4
3.8,9.055996990016395,,52275.639687799994,15.8,True,False,73.5,8569.776998,6.1,47.4
3.8,8.981633371463557,,48927.03830775001,15.8,True,False,73.3,7955.615985,6.15,46.5
3.8,8.933688865195641,,48229.070592000004,15.8,True,False,73.1,7583.1872,6.36,45.6
3.8,6.608654095948151,,4708.425813,15.8,True,False,72.9,741.48438,6.35,44.7
3.8,8.90458484197613,,47213.92328419,15.8,True,False,72.6,7365.666659,6.41,43.9
3.8,8.908678536401913,,46150.299000000006,15.6,True,False,72.4,7395.88125,6.24,43.1
3.8499999999999996,8.980542774769816,,45774.39943296,15.4,True,False,72.1,7946.944346,5.76,42.4
3.9,8.898720306610302,,43056.869548560004,15.3,True,False,71.9,7322.596862,5.88,41.8
3.9,8.819476574059932,,40520.68997333,15.1,True,False,71.7,6764.722867,5.99,41.1
3.95,8.817966063184869,,37149.8181615,14.9,True,False,71.5,6754.512393,5.5,4.5
4.0,8.671831346122593,,30581.570781200004,14.8,True,False,73.0,5836.17763,5.24,39.9
4.05,8.66107459713905,,34007.3036853,14.6,True,False,71.1,5773.73577,5.89,39.4
4.1,8.573995435646431,,35299.18996793,14.4,True,False,79.0,5292.232379,6.67,38.8
4.2,6.253749414192815,,3988.08334405,14.3,True,False,77.0,519.958715,7.67,38.2
4.25,8.540438889046918,,33878.44529026,14.1,True,False,74.0,5117.589923,6.62,37.7
1.2,8.274758084906251,16.603752932492537,,10.7,True,False,71.9,3923.573344,,5.6
1.2,8.212775528123823,16.583310268672136,22864.1353554,10.7,True,False,71.7,3687.763767,6.2,49.9
1.2,8.14694915489432,16.56253875045753,21752.8222842,10.7,True,False,71.4,3452.828934,6.3,49.3
1.2,8.101572102480398,14.238917740082876,20886.7932987,10.6,True,False,71.3,3299.65139,6.33,48.6
1.2,8.067100511756474,16.520149547494334,20019.66845888,10.5,True,False,71.1,3187.845296,6.28,47.9
1.3,7.946449360847296,14.196284670147428,18761.484008,10.5,True,False,77.0,2825.5247,6.64,47.2
1.3,7.876924368487112,14.174322816218647,17896.76608846,10.4,True,False,76.0,2635.753474,6.79,46.5
1.3,7.9353089532705905,11.893865613100203,18581.5755685,10.4,True,False,79.0,2794.22189,6.65,45.9
1.3,7.820020252755274,11.829821620060404,17081.097034960003,10.1,True,False,75.0,2489.955836,6.86,45.2
1.4,7.721600017183386,11.805430886349706,17375.567747999998,9.8,True,False,69.7,2256.56724,7.7,44.5
1.4,5.627025180762193,11.846737022264223,1886.4954402,9.6,True,False,69.2,277.83438,6.79,43.8
1.4,7.535156719342052,16.364715465653944,12678.435109099999,9.3,True,False,69.6,1872.73783,6.77,43.1
1.4,7.469283221013685,11.739885723382564,12063.04436048,9.0,True,False,69.4,1753.349471,6.88,42.4
1.5,5.146165052823172,14.021587703112624,1152.58670461,8.8,True,False,69.3,171.771491,6.71,41.7
1.5,7.357796144060469,16.29414306642654,10602.22362576,8.5,True,False,68.4,1568.376276,6.76,41.1
1.6,7.41191650147628,13.968869209934546,8691.880370249999,8.2,True,False,67.7,1655.596261,5.25,4.4
7.3,6.318044552259654,14.071340442875682,,8.8,True,False,59.0,554.48766,,23.3
7.45,6.33149720041669,11.683166005946434,3169.6652626799996,8.6,True,False,58.1,561.997387,5.64,22.7
7.65,3.992114770359894,16.26103644845896,297.38958876000004,8.5,True,False,58.8,54.169324,5.49,22.2
7.8,3.9579245176474114,16.238672026051386,282.158763194,8.5,True,False,58.4,52.3485646,5.39,21.7
8.0,6.129684431557519,11.639707884423412,2172.447376,8.4,True,False,58.1,459.2912,4.73,21.2
8.2,6.083932816598811,12.09746798442951,1996.31857243,8.3,True,False,57.8,438.7513346,4.55,2.8
8.4,6.079222539664998,14.257965687954691,1681.2547825150002,8.1,True,False,57.3,436.6895539,3.85,2.3
8.6,6.080954924211164,14.095519769159063,1404.203983398,7.9,True,False,56.8,437.4467238,3.21,19.8
8.850000000000001,3.901099055761965,12.189572259827552,187.935745,7.6,True,False,56.4,49.456775,3.8,19.4
9.1,5.6926669926112705,16.106167593692913,949.3882240000002,7.1,True,False,55.6,296.68382,3.2,19.0
9.3,3.5092891041766463,16.085546115930573,94.25708436,6.6,True,False,54.7,33.424498,2.82,18.5
9.5,5.956688893602789,13.763405355120868,1213.0725208620001,5.1,True,False,54.0,386.3288283,3.14,18.1
9.7,3.616125360053522,13.75347343904333,128.316464445,5.9,True,False,53.3,37.1931781,3.45,17.7
9.9,5.777067542364534,16.027880419832,1213.7700029599998,5.5,True,False,52.9,322.811171,3.76,17.3
1.1,5.755235217997758,16.009523204792135,1152.8153795,5.1,True,False,52.5,315.83983,3.65,16.9
1.3,3.541449580653492,13.69734169788722,119.42853627999999,4.8,True,False,52.5,34.516918,3.46,16.6
7.05,6.391702214088995,12.086872356043864,,9.2,True,False,58.9,596.8717189,,26.3
7.199999999999999,6.465562308009912,14.36116881981044,3592.277190086,9.2,True,False,58.4,642.6256154,5.59,25.6
7.4,4.120115406320032,14.335193836622507,378.01737058,9.1,True,False,58.1,61.566347,6.14,25.0
7.6,4.215852257159437,14.30907139937964,403.801224468,9.1,True,False,57.6,67.7518833,5.96,24.3
7.75,6.5405968462296435,14.283107543564983,3782.1413994,9.0,True,False,57.1,692.69989,5.46,23.7
7.95,6.298870968056943,11.954966766929843,3644.5147005999997,8.9,True,False,56.7,543.957418,6.7,23.1
8.2,6.299358683246012,14.232540534442341,3706.1571249899994,8.9,True,False,56.3,544.222779,6.81,22.5
8.45,6.369120819333238,11.910633901062015,3793.0396542999997,8.8,True,False,55.6,583.5445622,6.5,21.9
8.649999999999999,6.177311083853739,14.18428263563586,2938.3393536,8.8,True,False,55.0,481.694976,6.1,21.3
8.850000000000001,6.037738548392917,14.160991380863418,2459.2044498,8.3,True,False,54.4,418.94454,5.87,2.7
9.1,6.051979653516058,11.841063064801384,2430.73378262,8.0,True,False,53.9,424.9534585,5.72,2.1
9.350000000000001,5.974607828578479,11.81558235309671,2127.827790004,7.7,True,False,53.5,393.3138244,5.41,19.6
9.55,3.5992790512145247,11.791481017143708,205.53384477,7.4,True,False,53.0,36.5718585,5.62,19.0
9.75,5.772939451788195,14.072880061663898,1877.4509321599999,7.1,True,False,52.8,321.481324,5.84,18.5
1.0,3.6759651472705497,14.05256648185828,213.22844460000002,6.7,True,False,52.5,39.486749,5.4,17.9
1.2,5.696260738188901,14.033222585221779,1470.894604842,6.4,True,False,52.1,297.7519443,4.94,17.4
5.4,8.327651210546172,13.552214059101296,,10.3,True,False,66.2,4136.689919,,46.7
5.4,3.7801635857061777,13.54552824974638,230.0718525,10.3,True,False,66.0,43.82321,5.25,45.9
5.4,8.279995890412074,11.236921602665328,20115.308682299998,10.3,True,False,65.9,3944.178173,5.1,45.0
5.449999999999999,8.239048338756424,11.230443183476446,24873.59731905,10.6,True,False,65.8,3785.935665,6.57,44.1
5.449999999999999,8.143109741487288,8.921457578947884,23389.2630884,10.3,True,False,65.6,3439.597513,6.8,43.2
5.449999999999999,5.787759623026437,13.523225909892576,2153.4559992,10.2,True,False,65.9,326.281212,6.6,42.4
5.5,7.90704528879616,13.522069266334816,19883.700739199998,10.5,True,False,66.1,2716.35256,7.32,41.6
5.5,7.854041594199936,13.52290170215564,19217.892179219998,10.7,True,False,66.3,2576.124957,7.46,4.9
5.6,7.752585772206668,13.52498310792908,15012.911898,11.2,True,False,65.7,2327.58324,6.45,4.3
5.6,7.573345993786155,11.22472325727156,9086.136465,11.7,True,False,65.2,1945.6395,4.67,39.6
5.6,5.290563462582329,11.237777840409223,1156.99390928,11.4,True,False,65.0,198.455216,5.83,39.0
5.699999999999999,4.980784904680636,13.530028729865318,834.2227353,11.2,True,False,65.1,145.58861,5.73,38.4
5.699999999999999,6.894463145996036,13.530301425274885,5891.171029280999,11.1,True,False,65.3,986.7958173,5.97,37.8
5.800000000000001,4.573343886727152,13.530337335714252,565.706098968,11.0,True,False,65.3,96.8674827,5.84,37.1
5.800000000000001,6.830423318744023,13.530841275831834,5386.89041772,10.9,True,False,65.4,925.582546,5.82,36.4
5.85,6.852875954044926,11.2296470156553,5537.6063262,10.9,True,False,65.4,946.599372,5.85,35.7
3.9,6.702631387991367,12.050359913000248,,9.1,True,False,63.5,814.5463952,,49.9
3.9,4.420222925449153,14.268155645701361,628.347976452,9.1,True,False,63.1,83.1148117,7.56,48.8
3.9,4.39772370106887,14.174426189686121,658.2519513,9.1,True,False,62.7,81.265673,8.1,47.7
3.9,6.642283080878403,11.766955092647661,7576.416371524,8.9,True,False,62.3,766.8437623,9.88,46.5
4.0,4.316632350141911,11.648801606521214,105.659541732,8.7,True,False,62.3,74.9358452,1.41,45.3
4.0,6.495687699752282,16.118057350224856,5894.2877119800005,8.6,True,False,36.3,662.2795182,8.9,44.2
4.1,6.504733652140628,13.800688248272444,4464.22827528,8.5,True,False,62.5,668.297646,6.68,43.0
4.2,6.514351758633214,11.487905048658087,3994.5579750240004,8.4,True,False,62.1,674.7564147,5.92,41.8
4.2,6.4229544194479695,16.072772813657483,3423.9581947519996,8.4,True,False,61.8,615.8198192,5.56,4.7
4.3,4.015955181494477,13.763645521215837,316.21468200000004,8.3,True,False,61.1,55.47626,5.7,39.6
4.4,6.142707881843178,13.739000934923665,2052.02537316,8.2,True,False,65.0,465.311876,4.41,38.5
4.5,5.960858350728151,16.025890226409473,2176.360075725,8.1,True,False,58.7,387.9429725,5.61,37.5
4.55,5.798434698661134,16.010126402179935,1754.44527272,8.1,True,False,59.7,329.782946,5.32,36.5
4.65,5.97422497088838,15.994201442566206,2150.6030869,8.0,True,False,59.3,393.16327,5.47,35.6
4.7,6.025233687984407,15.977978850628524,2329.346721332,7.9,True,False,58.9,413.7383164,5.63,34.8
4.8,6.136617419230683,11.3561780832957,3052.4110583999995,7.8,True,False,58.6,462.486524,6.6,34.0
2.1,7.751973499284905,13.706620487416181,,11.2,True,False,74.6,2326.15856,,51.0
2.1,7.715441087573081,13.698095454612497,19556.447872640005,11.4,True,False,74.5,2242.711912,8.72,5.2
2.1500000000000004,7.66705247059452,15.973969474150898,19551.4816425,11.6,True,False,74.3,2136.77395,9.15,49.3
2.1500000000000004,7.686338252200352,13.659612018186046,21304.588184999997,11.6,True,False,74.1,2178.38325,9.78,48.4
2.2,5.359340958177195,11.332793509249266,1821.8517188600001,11.7,True,False,73.9,212.584798,8.57,47.6
2.25,7.566755165605279,15.9190076801043,16332.652550499997,11.5,True,False,73.6,1932.85829,8.45,46.8
2.25,7.504110405103695,11.332853376224865,16048.92714464,11.3,True,False,73.4,1815.489496,8.84,45.9
2.3,7.468282569658403,15.878906301619368,14713.405198800001,11.1,True,False,73.2,1751.595857,8.4,45.1
2.3499999999999996,7.373105712635757,13.56444581279566,12565.39451598,10.9,True,False,73.0,1592.572182,7.89,44.3
2.4,7.270750358223817,13.533341262197714,10969.10762955,10.8,True,False,72.8,1437.628785,7.63,43.5
2.45,7.179111085794441,13.510808463177728,10244.70278634,10.6,True,False,72.5,1311.741714,7.81,42.8
2.55,7.104684588635423,13.492757975008518,9607.321312289998,10.4,True,False,72.2,1217.657961,7.89,42.0
2.55,7.053881880397353,13.506020408645913,9594.370982999999,10.3,True,False,71.9,1157.3427,8.29,41.2
2.6500000000000004,7.032511368512903,15.74167809792228,8247.308888000001,10.1,True,False,71.6,1132.8721,7.28,4.4
2.7,4.731402756900118,13.414078804932748,780.567648,9.9,True,False,71.3,113.4546,6.88,39.6
2.75,5.240599081303456,15.691041620077755,1251.6323839499998,9.8,True,False,71.0,188.783165,6.63,38.8
1.6,9.422675829703932,13.79971445382451,,15.6,False,True,75.8,12365.6263,,64.8
1.65,9.555204206162015,16.10465249528833,104473.027432,15.8,False,True,75.6,14117.97668,7.4,64.2
1.7,9.518825651859194,13.804835784766105,102510.518691,15.4,False,True,75.5,13613.6147,7.53,63.6
1.7,9.459878383696402,13.807843239054975,99337.6638126,15.4,False,True,75.0,12834.32349,7.74,63.0
